Latitude,Longitude
-31.24285,136.23749
-29.93613,132.80359
-31.79896,136.51258
-26.07628,132.22155
-29.71161,133.01411
-30.45197,135.24944
-31.97622,140.43062
-26.95529,133.85326
-29.78242,133.71243
-29.28832,132.14561
-29.64031,134.48186
-30.47852,135.28315
-30.21406,129.06976
-30.01725,134.14716
-32.44174,136.46854
-26.17161,133.46217
-29.96898,134.19683
-26.57069,133.12914
-31.00045,138.46045
-29.78556,133.96954
-28.18808,134.10176
-29.78534,133.63375
-30.31614,139.31325
-30.15547,139.30768
-29.71737,135.52725
-26.95682,133.87402
-29.78567,134.02765
-29.76109,135.56314
-31.77721,138.07008
-30.07696,139.30694
-31.70611,136.42278
-29.71737,135.52725
-30.11905,133.50919
-31.38956,135.35482
-30.52548,138.85581
-30.22683,134.21731
-30.11111,139.29599
-29.78575,133.64404
-30.21972,134.29138
-30.17708,139.45062
-29.93054,133.88009
-30.20297,134.48257
-31.08132,138.7863
-30.82679,133.38076
-30.48239,135.24555
-26.15029,133.77612
-26.1011,133.52193
-29.78581,134.13113
-29.84279,133.65518
-30.20775,134.45922
-29.89645,134.30506
-29.74698,134.42942
-29.89644,133.73354
-31.16062,138.88935
-30.20109,134.62022
-29.94754,134.0767
-30.86342,139.1189
-30.49247,138.85081
-30.20656,134.46305
-26.04129,133.56809
-29.43592,134.58775
-29.78304,134.22782
-29.74906,134.45607
-30.75945,139.27057
-29.78548,133.79114
-30.1859,134.57495
-30.69396,139.29888
-30.70505,134.3485
-29.7858,134.09944
-30.01792,134.06654
-26.04033,133.31679
-29.9497,133.54957
-28.12487,133.94208
-32.20632,140.05638
-26.12983,133.49375
-29.76109,135.56314
-30.20165,134.59825
-26.12626,133.82378
-29.48282,134.44196
-29.78577,133.73865
-27.08377,129.94816
-30.47185,139.35483
-29.40297,134.57174
-29.92632,133.83078
-26.04683,133.65047
-31.32528,136.21265
-26.70977,133.31719
-30.64436,138.84381
-30.16774,134.86947
-31.60155,137.33484
-26.56038,133.40435
-30.09952,135.03747
-31.15975,138.89147
-30.17796,134.62802
-29.9487,134.11065
-29.89313,133.71855
-29.90583,134.53883
-29.8838,133.6689
-29.36176,132.71782
-31.23089,136.23748
-29.84665,132.53165
-26.31163,133.30043
-26.82156,132.89781
-30.6643,139.50784
-30.51443,138.73051
-30.17409,134.62556
-26.33075,133.69559
-29.52931,134.64994
-32.03923,135.88179
-26.15853,133.62026
-26.70719,133.33316
-30.85874,139.20839
-30.27146,139.42056
-29.93892,133.9669
-28.21355,140.9275
-29.94876,134.10174
-29.78602,133.80909
-26.52857,132.94311
-30.20576,134.46531
-26.40608,133.38228
-29.86558,134.97732
-30.42863,139.32589
-30.77943,135.38205
-29.78535,133.63746
-31.31721,135.31819
-31.96318,140.25575
-29.71485,134.48069
-30.11582,135.00719
-31.25873,136.2432
-30.51933,139.06799
-29.56739,134.73151
-31.98277,135.82582
-29.7445,134.44765
-30.16734,134.72995
-30.7811,138.90397
-26.04233,133.61594
-29.93565,133.93726
-30.13038,134.12848
-30.31297,139.31278
-29.83344,133.65585
-29.76864,135.5312
-29.85085,134.8322
-31.27092,136.24437
-30.1812,134.5746
-29.78556,133.80329
-29.74532,134.43731
-31.44588,135.37505
-30.20295,134.47817
-26.17473,133.19244
-29.53393,134.65878
-30.16725,134.71703
-26.1569,133.61015
-29.6734,134.48149
-29.78594,133.59359
-30.42645,135.35212
-29.78573,133.90319
-30.01842,134.03217
-30.16455,139.27742
-26.40113,133.40228
-31.29574,135.28588
-29.89844,133.74208
-30.18344,134.57479
-30.31791,139.38185
-30.3306,139.35096
-30.48729,140.71337
-29.36176,132.71782
-31.22044,138.28038
-31.34982,135.35139
-26.02253,133.78823
-29.75753,134.47897
-30.35806,139.45662
-29.65702,134.48158
-29.90534,134.64051
-29.68734,135.55318
-30.01732,134.11011
-29.87021,132.54853
-32.08004,140.12945
-26.22884,133.83823
-30.52479,139.2638
-30.86108,139.11869
-29.83696,134.28031
-30.85913,139.20394
-29.75084,135.55734
-31.22837,138.84061
-29.94886,133.86281
-30.71644,138.92155
-29.71248,135.59495
-31.22765,136.23622
-30.08518,133.50905
-30.29414,139.28711
-29.53017,135.645
-26.19275,133.91662
-29.86321,133.66745
-27.08189,129.27415
-28.49984,134.47338
-29.86916,134.72931
-29.78568,133.99699
-29.90328,133.58826
-30.17294,134.64537
-29.48432,134.6147
-29.53457,134.46527
-29.89828,134.33082
-28.72999,134.06511
-30.5105,138.86531
-29.78432,134.18156
-29.90611,134.55145
-30.19575,134.6873
-29.53413,134.45543
-29.85761,133.66666
-29.53426,134.47229
-28.7343,134.36493
-26.14663,133.77186
-32.92323,136.45077
-29.78556,133.64843
-29.78577,133.76241
-29.72462,134.47996
-29.74638,134.43167
-30.08269,139.36754
-30.59542,139.07392
-30.78394,138.88406
-30.00173,139.28024
-26.18652,133.46568
-26.04928,133.66465
-29.45953,134.41331
-31.23395,136.23722
-29.78576,133.78185
-29.75084,135.55734
-30.35553,138.78108
-30.21613,134.33581
-26.18652,133.46568
-30.27466,139.46208
-30.44369,139.01743
-29.78572,133.98544
-26.59602,132.88509
-29.75084,135.55734
-30.16182,134.9195
-29.85743,134.80529
-30.16776,134.82663
-29.69939,134.48097
-29.98063,134.21905
-29.78561,134.06176
-30.33785,134.17935
-30.02895,139.43738
-30.77031,139.14292
-30.02131,133.86955
-29.7856,133.59591
-30.40393,138.95474
-26.51025,132.75783
-29.78378,134.18666
-29.78564,133.96247
-30.18213,133.50989
-30.94146,140.80187
-29.56962,134.48378
-29.62918,134.87201
-29.71248,135.59495
-29.78374,133.69478
-30.01761,134.04924
-30.27726,139.30715
-29.68092,135.62864
-30.85798,138.9734
-30.34317,138.93417
-26.53176,133.54331
-29.78472,133.58405
-30.19073,134.68288
-29.76109,135.56314
-30.07133,133.50887
-26.16554,131.87771
-30.00121,134.26498
-29.90596,134.57518
-30.01782,134.06269
-30.21271,134.39321
-31.2743,135.25732
-30.52951,139.14803
-29.55836,134.48407
-29.77367,134.37286
-30.47853,135.27873
-30.61998,140.4592
-29.78558,134.07809
-29.92364,133.84507
-26.04233,133.61594
-29.7504,134.47928
-26.71619,133.27462
-26.35907,132.5493
-29.93537,133.91621
-30.03306,139.44146
-30.2186,134.30375
-29.78577,134.08895
-29.88006,133.66977
-31.3878,135.35439
-29.93656,133.84934
-30.28488,139.27396
-29.68944,134.48121
-30.17969,134.5618
-30.01738,134.14409
-29.68734,135.55318
-29.84423,134.2721
-29.53424,134.46744
-29.78149,134.3587
-31.77125,136.97409
-29.93001,133.87679
-30.17002,134.67615
-26.11673,134.00565
-29.93286,133.89306
-30.44292,135.25074
-30.44703,139.28444
-29.77979,132.89529
-28.38012,134.18661
-30.21279,134.42847
-30.89443,135.18915
-29.7759,134.00305
-29.43122,130.77393
-26.19669,133.81683
-29.45228,134.59746
-29.78467,133.59389
-30.42731,133.50302
-29.78615,133.74797
-29.78531,133.73735
-26.30631,133.91988
-29.83263,132.51982
-29.88742,133.67048
-30.01943,133.96874
-30.32051,133.50902
-32.20187,139.96168
-29.5308,134.44226
-30.01731,134.16157
-29.83957,133.65501
-30.14092,139.26433
-30.58685,133.70429
-29.89858,134.3334
-30.18019,134.5564
-26.18547,131.8827
-26.72546,134.97918
-29.74546,134.43891
-29.78321,133.72963
-29.64699,134.4825
-30.26607,139.27928
-31.54457,135.42277
-30.53189,138.89179
-28.21771,133.99887
-26.56648,133.46285
-29.78521,133.68482
-29.77544,133.65703
-31.46335,135.3706
-30.07154,139.3781
-31.35788,135.35455
-30.21637,134.33138
-31.90002,137.43273
-29.78258,133.71558
-30.47792,135.28425
-26.94977,133.70446
-29.90595,134.57187
-29.62218,133.66424
-26.29941,133.90432
-29.85575,134.25918
-32.48027,137.18593
-29.75283,134.47863
-29.87931,134.71127
-30.22742,139.43477
-29.68734,135.55318
-32.10444,136.4982
-30.5261,138.83861
-29.75744,134.39143
-30.20167,134.4953
-26.55301,132.86863
-26.67814,133.42876
-26.24423,133.74096
-31.08864,138.98528
-30.17331,139.25753
-26.40728,133.15032
-29.94689,134.071
-30.01752,134.09713
-29.76864,135.5312
-29.74423,134.44631
-30.70597,139.23799
-29.85682,134.80845
-30.26176,133.51049
-29.94815,134.09111
-26.2142,134.01213
-26.66941,133.01493
-29.74684,134.42697
-29.78236,133.70644
-30.705,134.63778
-30.28767,133.51115
-30.01871,134.01209
-30.38356,139.36516
-30.51613,139.15871
-29.78538,133.63993
-29.79948,132.81078
-26.25237,133.64093
-30.75695,139.18566
-29.68568,134.48133
-29.90154,134.41903
-29.90166,134.41547
-30.1646,139.31583
-29.78482,133.57761
-30.16734,134.77151
-30.8276,138.99233
-30.32652,139.34947
-29.80453,134.19958
-29.62441,134.83738
-29.98116,134.29612
-26.4817,132.97084
-30.7622,139.30813
-29.85617,134.25863
-29.71737,135.52725
-29.78507,133.56614
-30.095,134.14674
-30.50812,139.62036
-30.01768,134.08247
-31.59073,136.34628
-29.78579,134.09496
-26.16828,134.07161
-29.71737,135.52725
-30.71922,139.23109
-30.34654,138.77902
-29.78581,133.87154
-32.02963,135.87559
-29.78269,134.22562
-29.93659,133.92902
-29.6612,134.48165
-26.95348,133.67456
-30.19613,134.57363
-29.76864,135.5312
-29.76571,133.65682
-26.041,133.25339
-29.8721,134.71983
-30.17196,134.65143
-31.69832,136.42357
-29.785,133.61072
-29.98424,134.29701
-29.78564,134.03538
-31.45528,136.2881
-31.45047,136.2851
-26.04129,133.56809
-30.18047,134.55309
-30.78707,139.27896
-30.2269,133.5102
-29.93145,133.88631
-26.67814,133.42876
-31.69489,136.42461
-30.39009,139.34632
-29.78588,133.79429
-26.26593,133.54634
-31.00192,138.46617
-30.13141,133.50928
-29.54386,134.48462
-30.01847,134.02425
-31.97513,140.43083
-29.67565,134.48119
-30.70973,138.89716
-29.81082,134.31409
-29.94779,134.01274
-30.38439,139.35942
-29.7852,133.58621
-30.15852,133.50951
-30.17364,134.63416
-31.54612,135.42411
-31.41074,136.25714
-29.78601,133.85838
-29.76145,134.38889
-30.60897,138.80443
-30.16917,134.68599
-26.20119,132.91006
-31.27879,136.24498
-29.62619,134.80029
-30.70279,134.41066
-29.90127,134.39164
-29.82528,133.65638
-29.8015,134.3267
-29.78166,134.2082
-29.89969,134.34382
-30.13482,139.35163
-29.86538,134.77429
-29.78556,133.63055
-30.1678,134.83244
-30.12168,133.50934
-29.68201,134.48183
-26.49955,130.43235
-30.2862,139.37146
-30.69118,139.06184
-29.78592,134.11579
-29.89763,133.73715
-29.85937,133.66713
-30.12811,139.35589
-29.78485,133.60606
-28.37137,140.74261
-26.61669,133.33638
-30.55466,133.5224
-26.22295,133.95514
-30.16763,134.87404
-26.33383,130.10288
-30.22487,134.18009
-30.34907,138.90804
-30.27786,139.39031
-29.86866,134.73019
-26.63887,133.51157
-30.19006,134.62797
-29.78546,133.62639
-29.93688,133.93136
-30.01668,139.32041
-29.92458,133.84996
-29.62441,134.78129
-29.90529,134.58665
-30.37811,139.0354
-30.31841,139.34961
-30.46081,139.25244
-30.68167,139.00527
-31.32482,135.33627
-26.25788,130.11688
-30.78063,138.90241
-26.71427,133.30844
-29.78557,134.03396
-29.91807,133.80736
-30.38133,136.90075
-30.6584,138.95932
-31.96276,135.79741
-26.09898,133.48824
-29.86796,134.76376
-29.89135,133.61102
-30.19259,134.62754
-29.78606,134.14778
-29.78592,133.85009
-29.4255,132.9348
-26.08207,133.46159
-30.3299,138.83877
-29.82961,133.6546
-26.1569,133.61015
-32.15562,140.27557
-30.8266,139.11668
-30.01697,134.12542
-30.02154,133.86128
-30.30345,139.30878
-29.69731,134.89326
-26.22243,133.8453
-26.04841,133.2022
-30.20103,134.62367
-30.2191,134.29871
-29.93853,133.95096
-29.89291,134.68655
-29.90551,134.5695
-30.23799,139.34004
-26.39142,133.65892
-30.1566,134.93108
-26.56789,133.2267
-29.90671,133.77216
-29.96223,133.54158
-30.54775,139.03824
-26.10125,133.52202
-29.85958,132.54298
-26.18661,133.45889
-26.16828,134.07161
-29.60133,134.76603
-26.73449,134.97515
-29.78354,133.65728
-29.45922,134.41146
-26.41994,135.33103
-30.30972,138.95878
-29.90549,134.63595
-30.32605,138.93557
-28.84216,134.70355
-29.75908,134.47311
-29.78516,134.17234
-29.78586,133.75962
-29.74632,134.45523
-29.96217,133.8782
-26.39833,133.71538
-30.20122,134.61409
-30.41476,139.33549
-30.17209,134.67168
-31.37387,136.22134
-31.36801,135.35492
-26.01555,133.99549
-30.40853,133.50564
-30.49189,139.2998
-31.34917,135.35038
-29.85014,134.83495
-26.02681,134.0262
-26.04134,133.33096
-30.0217,139.28922
-30.01777,134.15794
-30.1661,134.90048
-29.77956,134.36292
-29.88657,134.69973
-30.18863,139.43486
-29.87664,135.06884
-29.71248,135.59495
-29.74465,134.44406
-29.78588,133.92185
-29.92727,133.86711
-31.3847,135.3538
-28.92496,132.17033
-26.02256,133.78826
-29.98226,134.29722
-30.55172,133.50324
-30.40875,139.35902
-29.7848,133.60266
-30.16733,134.74699
-30.17556,139.25749
-26.07634,132.21862
-29.98624,133.90474
-29.35066,132.70055
-30.23523,139.33645
-30.47155,135.34746
-29.90157,134.39632
-29.75181,135.52288
-29.67056,134.4817
-31.05626,138.90633
-26.25331,133.63078
-29.83516,133.65659
-26.59798,133.5286
-31.45469,137.06914
-32.15923,136.49606
-30.08199,139.31205
-29.55742,134.70365
-26.57497,133.50989
-30.14094,139.33596
-29.91265,133.57278
-31.53563,135.42047
-29.78572,133.67609
-26.33539,133.20261
-30.64816,138.82859
-30.01724,134.15611
-29.9859,133.52679
-31.95905,140.21961
-29.90994,133.78002
-30.45656,138.75372
-26.36512,133.65944
-29.95068,134.01267
-30.03944,134.17694
-30.79725,138.61209
-29.97695,134.29773
-29.58909,133.66187
-26.75465,134.97768
-30.12687,133.50916
-29.92488,133.85296
-29.93459,133.90889
-31.26632,136.98542
-29.78559,133.99188
-30.15961,139.27958
-26.16461,133.46806
-30.01691,139.33803
-26.59965,133.52903
-29.78525,133.64158
-30.24443,139.18144
-29.90589,134.54465
-32.11888,136.50808
-26.44243,134.85797
-30.09913,134.13961
-26.61311,133.5273
-30.00624,139.28016
-30.54345,138.61833
-29.92258,133.83779
-29.83929,134.21293
-27.13624,129.91361
-29.79859,134.33008
-29.49285,134.44213
-26.80609,133.3287
-30.11874,135.00154
-27.30446,132.40446
-31.01184,138.4434
-29.6203,134.4811
-29.76109,135.56314
-30.01764,134.08723
-26.29551,130.1531
-29.56897,134.7338
-26.49758,130.45751
-29.74378,134.45415
-29.90524,134.61893
-29.56204,134.7161
-26.57497,133.50989
-30.60015,138.81663
-29.37215,134.56327
-29.55992,134.4841
-29.68092,135.62864
-30.31316,133.45185
-27.32231,132.39394
-29.53466,134.47085
-29.85551,134.81372
-30.21265,134.38237
-30.31937,133.44086
-29.93696,133.93289
-29.57651,134.48363
-29.86902,134.76007
-29.76474,134.4787
-26.18582,133.46571
-26.21824,133.3067
-29.76782,133.65668
-31.24289,138.79304
-26.18582,133.46571
-29.78536,133.58736
-26.24816,133.67048
-31.74692,136.41595
-29.78589,134.11314
-26.34096,133.92904
-26.53394,132.93413
-32.712,140.62678
-29.94057,133.99231
-30.22407,134.22069
-29.78532,133.65638
-30.7066,138.95517
-30.17141,133.50968
-30.1676,134.85704
-29.40208,130.18534
-29.78519,133.74181
-29.85262,133.66554
-26.57518,133.51028
-26.55924,132.86146
-31.39279,135.35432
-26.76632,134.95269
-29.78358,134.23307
-29.7893,134.19323
-29.71248,135.59495
-29.75899,134.46495
-26.57518,133.51028
-29.9326,133.84468
-29.89134,133.62608
-30.01852,134.02157
-29.86706,132.54818
-29.78463,134.17833
-30.65024,138.95688
-29.73247,134.47935
-29.53416,134.44959
-26.36512,133.65944
-29.84388,133.65511
-29.82807,133.68248
-26.04387,133.36122
-29.70465,134.48055
-30.26279,138.98626
-26.63887,133.51157
-29.78595,134.12166
-31.47324,135.3818
-31.4013,135.36586
-31.78937,136.41624
-29.8694,133.66998
-29.76109,135.56314
-26.495,130.4628
-30.54529,135.25821
-31.043,138.8951
-29.70788,133.89529
-29.89682,133.5994
-29.89992,134.40393
-30.08168,134.49767
-31.4777,135.38435
-30.62609,138.91305
-32.06663,140.12861
-26.14855,133.97011
-30.16768,134.70171
-29.68092,135.62864
-30.01716,134.11881
-26.54946,132.90872
-29.97735,133.89493
-29.94879,134.1061
-26.04235,133.22675
-32.78209,140.25159
-26.20201,133.88233
-30.16767,134.79611
-31.39763,135.35722
-30.10546,139.49844
-29.78358,134.01225
-29.46222,134.41664
-30.02195,134.32393
-29.78564,134.05776
-29.78084,132.88418
-30.19316,134.57456
-31.21349,136.2346
-29.9012,134.40659
-30.13761,133.50918
-29.43075,134.58581
-30.40257,138.92563
-30.70276,139.05751
-32.72854,140.13793
-31.38238,135.3534
-30.52063,135.25241
-26.665,133.44936
-30.25872,133.51063
-29.74636,134.43576
-29.76858,133.65673
-30.76087,138.8527
-30.54283,138.84211
-29.74367,134.44851
-26.26372,133.19006
-26.10125,133.52202
-29.39568,134.56544
-29.78579,134.10022
-30.1905,134.57468
-30.16745,134.81174
-29.97208,134.29818
-30.01735,134.1694
-31.98019,140.21883
-26.11685,133.50971
-30.11724,135.0043
-30.01705,134.13625
-31.15691,138.88314
-29.906,134.56377
-31.28933,137.05953
-29.89339,133.70195
-29.74841,134.41857
-29.58447,134.48345
-30.18065,134.55018
-30.01746,134.09367
-29.78559,134.06931
-26.39715,133.23751
-32.06257,140.11807
-32.09571,140.28378
-26.17921,134.07108
-29.71969,134.48047
-26.01417,129.61304
-31.75437,137.56258
-30.18048,134.62753
-29.738,136.79302
-31.7027,136.42182
-34.03367,140.89374
-26.44695,133.28536
-29.78528,133.75077
-29.78584,134.1328
-26.55405,133.52222
-26.22243,133.8453
-26.74099,133.24398
-30.55967,135.36942
-31.01523,138.47786
-29.7857,134.06372
-29.78582,133.91094
-30.17464,134.61665
-26.37191,133.94637
-30.40521,138.92141
-30.30212,138.79572
-27.00998,131.81179
-31.24057,136.23821
-29.54017,134.48469
-29.78586,134.01204
-30.02058,133.90869
-29.75776,135.55111
-29.78557,134.07449
-29.91395,133.79679
-30.00851,139.28115
-29.78534,133.61537
-29.64967,134.482
-26.17254,133.5711
-29.55482,134.69595
-29.90563,134.65699
-26.56203,133.19192
-29.78592,134.11797
-26.56761,133.22672
-26.17718,130.17214
-26.84056,133.34033
-30.69114,138.91948
-30.17424,134.62132
-30.87674,139.20518
-30.20748,139.44599
-30.97365,139.1685
-31.3478,135.34861
-29.49322,131.82347
-26.31192,133.89441
-30.82288,139.02445
-29.52852,133.59082
-29.78383,133.73148
-29.59214,134.48314
-29.78549,133.6026
-29.72738,134.47985
-30.35761,139.11383
-29.78591,133.77642
-26.99078,133.47179
-26.13459,133.25403
-29.94433,134.02072
-30.17312,134.67305
-29.78408,133.55723
-29.78231,134.2387
-26.99078,133.47179
-30.70092,139.0203
-26.71243,134.90764
-26.49758,130.45751
-29.78565,133.75536
-29.90127,134.36304
-30.76718,139.14506
-29.98134,133.52963
-30.15456,134.11185
-31.20786,138.85472
-29.78555,133.62145
-30.69667,134.30226
-31.20956,138.25655
-30.29165,133.51104
-30.20013,139.4539
-26.5784,133.5049
-26.25883,133.5322
-31.33654,136.20585
-29.78586,134.12036
-30.18267,134.67918
-26.57022,132.82018
-29.78585,133.80004
-26.95808,133.63113
-29.90147,134.36102
-30.67471,139.08886
-29.90543,134.62999
-26.65325,133.49888
-30.71001,134.43027
-29.78163,134.20989
-30.6995,134.31893
-29.89896,134.33882
-31.73564,135.61045
-26.251,133.6507
-32.63934,140.80459
-27.01482,131.86128
-29.71248,135.59495
-29.77169,133.99557
-29.88978,134.69568
-30.34194,133.51141
-29.78573,134.09057
-30.49894,138.86004
-26.23488,133.83119
-30.14327,139.01723
-29.71242,135.58531
-29.6397,135.75417
-29.71242,135.58531
-29.62986,134.48211
-29.78278,133.72305
-29.96716,134.29855
-31.30562,136.22827
-29.71242,135.58531
-29.78191,134.21774
-26.25883,133.5322
-29.13115,130.23503
-30.01724,134.11433
-26.26333,133.31568
-29.51422,134.44216
-29.78514,133.56779
-29.94259,133.55385
-26.24666,133.68048
-29.68092,135.62864
-29.92528,133.85688
-30.16747,134.7587
-29.85044,133.65681
-26.46566,133.46287
-29.90587,134.54044
-29.901,133.59279
-29.7615,133.65677
-26.66736,133.44501
-30.77768,138.88785
-29.76657,133.65648
-26.7206,133.19524
-30.21262,134.40282
-30.43021,135.25164
-29.90558,134.65305
-30.17308,134.63749
-26.46542,133.46256
-29.68092,135.62864
-30.16578,133.50958
-29.63725,134.91354
-26.56924,132.84968
-30.18882,134.57479
-29.68092,135.62864
-30.28221,129.1908
-30.10733,139.35364
-31.33315,136.20815
-32.15562,140.27557
-30.08258,135.06944
-26.04134,133.33096
-29.71242,135.58531
-30.77164,139.27192
-31.36164,135.35526
-26.70644,133.34365
-30.44263,138.78319
-29.97586,133.66751
-29.71248,135.59495
-29.41676,134.57801
-29.75776,135.55111
-26.63863,132.95986
-30.0178,134.06948
-29.71248,135.59495
-29.71242,135.58531
-32.75206,140.14838
-30.31418,138.92646
-30.80231,139.20501
-26.95808,133.63113
-26.06209,134.05084
-29.93367,133.89848
-29.78547,134.16018
-30.15174,139.26414
-30.18998,133.51014
-29.71242,135.58531
-30.21726,134.32512
-26.15398,129.30765
-30.38472,139.27981
-29.54917,134.48424
-30.41939,135.25482
-29.48992,134.61828
-26.56203,133.19192
-29.83781,133.65509
-30.18301,134.62758
-29.75776,135.55111
-26.06209,134.05084
-26.5514,133.34202
-29.77803,133.65699
-29.63956,134.93406
-30.16762,134.78662
-30.28126,139.2681
-30.99898,138.47724
-30.69894,139.02779
-29.90538,134.6269
-31.44255,135.37516
-29.88292,134.70612
-29.70389,135.97793
-29.78554,134.06688
-29.71248,135.59495
-29.82019,134.3012
-30.69768,139.05245
-26.10326,133.11752
-30.17542,134.61241
-30.27899,139.40848
-30.01721,134.12845
-29.9053,134.61307
-31.22393,138.84491
-29.96803,134.19503
-29.97366,133.5341
-30.20156,134.60284
-30.22253,134.24939
-29.37067,134.56159
-31.35289,135.35244
-30.01076,139.28112
-29.84559,133.65482
-29.68092,135.62864
-26.98683,132.82981
-31.9713,140.43961
-29.75941,134.47594
-31.53251,135.42003
-26.32702,133.23086
-30.16763,134.84555
-29.92319,133.84058
-29.52082,134.44265
-30.20374,134.47464
-29.02715702,146.955048
-29.08057002,141.865342
-29.00010902,146.895193
-31.42627203,145.824697
-32.60346303,145.661321
-32.03757803,145.066195
-29.10974602,141.889224
-29.04072802,146.943282
-29.02715702,146.955048
-31.86852803,145.267237
-29.01996702,146.922458
-32.06966403,145.18281
-29.02598802,146.924456
-32.03757803,145.066195
-29.02715702,146.955048
-29.93450903,147.484372
-29.00630102,146.908001
-34.00083703,141.115277
-32.04293703,141.18128
-29.02598802,146.924456
-29.26396003,146.25784
-29.33666303,146.337623
-29.02598802,146.924456
-29.02598802,146.924456
-29.07633002,141.264266
-29.02598802,146.924456
-32.06661803,141.40566
-29.18498502,145.081505
-31.78528103,145.689834
-29.34883103,146.144541
-29.00630102,146.908001
-30.54853203,145.579677
-29.15428402,141.765199
-29.02598802,146.924456
-29.02598802,146.924456
-29.00010902,146.895193
-29.01996702,146.922458
-29.04072802,146.943282
-29.01940302,141.574133
-29.08293602,141.916734
-30.52925203,145.714462
-30.54001103,145.712111
-29.01996702,146.922458
-29.01996702,146.922458
-32.50320403,142.34516
-29.06894802,144.724195
-29.01376502,146.921066
-29.99843903,147.492837
-29.03787402,141.581527
-29.01996702,146.922458
-29.01996702,146.922458
-29.02715702,146.955048
-29.01940302,141.574133
-33.76765103,143.019056
-29.29269103,146.220382
-29.02715702,146.955048
-31.87657203,145.250015
-29.01996702,146.922458
-29.08518002,144.04208
-29.00096202,141.745587
-30.57155603,145.594597
-29.01996702,146.922458
-31.86544703,145.251091
-31.63350003,144.737
-30.49889103,145.630422
-29.26396003,146.25784
-29.72231003,143.35754
-32.89430003,144.3137
-29.00024002,141.147029
-30.46827103,145.81899
-30.64047103,145.764333
-31.86852803,145.267237
-29.02598802,146.924456
-30.39851403,145.859614
-29.36382303,142.260552
-33.82906903,145.834081
-29.19038702,146.307829
-31.87657203,145.250015
-29.15428402,141.765199
-30.45880703,145.648064
-32.56904103,142.123776
-30.50262003,145.807864
-29.00096202,141.745587
-29.02715702,146.955048
-29.02634702,146.961056
-30.55715703,145.744778
-29.33062203,146.296474
-30.56333603,145.75305
-29.72235003,143.26199
-30.48815403,145.71642
-34.11156403,142.142775
-29.40902903,141.531059
-29.31181003,146.254373
-31.28279003,145.30435
-29.33062203,146.296474
-30.84847203,143.799522
-29.91940603,144.097552
-29.42485203,141.628046
-31.31250003,144.339
-29.39778003,141.627365
-29.31181003,146.254373
-31.96683503,141.452614
-29.29269103,146.220382
-32.53950003,145.953
-29.06894802,144.724195
-31.29279903,145.320569
-29.39778003,141.627365
-29.03875402,141.682182
-29.06732002,143.95964
-30.48986103,145.634904
-29.02598802,146.924456
-29.11309502,141.613472
-29.06999502,141.276732
-29.39881003,143.90466
-31.29602803,145.312958
-29.09285302,141.918363
-29.39056303,141.626805
-30.71431003,146.30011
-29.41610203,141.566659
-31.21269203,145.501794
-29.31673003,143.71001
-30.61792003,146.36664
-29.01570702,146.92434
-29.33666303,146.337623
-30.51485603,145.616213
-29.85937303,144.034965
-30.51281403,145.594098
-30.47728703,145.781837
-29.26922003,143.66911
-30.49920003,145.741584
-29.22821103,145.114214
-30.53259203,145.65213
-32.79593403,145.482456
-29.09285302,141.918363
-29.42485203,141.628046
-29.32265203,146.240433
-30.14146703,142.955081
-30.66162603,142.738164
-30.48550703,145.824158
-29.04559002,146.963093
-31.20360403,142.278733
-31.87865703,145.240948
-31.99736003,141.436085
-30.57400903,145.703048
-29.38138003,146.205209
-31.27964003,142.298682
-30.46220603,145.780567
-30.21728003,146.608755
-31.54653203,142.689276
-30.54048903,145.835797
-29.02666002,141.41736
-30.45822803,145.805978
-29.01167802,141.586514
-34.09479903,142.135113
-29.86476903,144.304523
-34.11168903,142.142939
-29.13461802,141.73113
-29.29293803,146.213349
-29.23269203,147.901628
-30.55132803,145.772125
-32.94589003,146.222475
-31.22551703,142.297941
-29.43404903,141.590471
-30.55871203,145.607564
-29.33608103,146.094333
-30.63453603,145.748548
-30.32660203,145.66535
-29.01424602,141.587484
-29.33969203,146.234126
-30.64965703,145.622594
-30.45276503,145.022605
-31.57881703,147.087608
-31.29746703,142.319939
-29.26835603,145.067591
-29.06858902,144.724305
-30.54590803,145.624405
-31.42214703,145.811091
-31.31283403,142.331675
-32.56659603,145.6153
-29.06894802,144.724195
-29.06999502,141.276732
-30.35106403,143.169414
-31.43764303,145.855543
-30.57405303,145.682318
-29.35117303,146.354741
-29.28997003,146.291943
-31.24693003,142.29198
-29.71605003,143.24496
-30.55706003,145.594609
-31.86432003,141.725721
-29.26268403,142.282672
-29.26203703,147.857247
-32.94270303,145.856554
-30.51824803,145.879021
-29.03514402,141.682159
-31.27953403,142.309185
-30.52282003,145.851797
-31.74713203,141.238893
-29.46949003,144.32297
-29.01996702,146.922458
-29.01393002,143.99503
-29.08142002,143.99316
-29.02973602,141.437799
-29.02407702,141.406362
-31.50845403,145.799546
-30.47938503,145.783301
-30.58172303,145.79505
-29.04954002,143.98471
-30.55790503,145.602915
-31.96683503,141.452614
-29.39617603,146.153111
-29.43445003,141.591752
-29.13334702,141.715701
-30.57835403,145.690122
-29.08401302,141.915018
-29.02715702,146.955048
-31.30624903,145.293822
-29.06079002,144.14452
-29.34438803,146.134401
-29.06894802,144.724195
-29.03611102,141.683644
-29.08401302,141.915018
-29.02715702,146.955048
-30.89520903,143.408569
