year,Blue,Green,NIR,Red,SWIR1,SWIR2,pixel_qa,site,lanform
2013,465.368,776.489,"2,012.96","1,343.84","3,436.09","2,837.11",322,noco,shed
2013,759.022,"1,168.47","2,652.77","1,816.31","4,204.05","3,509.15",429.128,noco,shed
2013,511.24,865.586,"2,144.18","1,422.30","3,480.56","2,881.75",66,noco,shed
2013,423.444,810.212,"2,096.60","1,382.66","3,460.96","2,873.35",66,noco,shed
2013,488.735,854.816,"2,161.07","1,467.74","3,600.18","2,959.04",322,noco,shed
2013,,,,,,,,noco,shed
2013,489.729,861.861,"2,171.84","1,455.24","3,589.14","2,940.88",66,noco,shed
2013,438.547,826.042,"2,115.06","1,398.17","3,532.86","2,932.48",66,noco,shed
2013,503.862,844.442,"2,179.47","1,486.68","3,755.96","3,112.40",322,noco,shed
2013,492.135,827.461,"2,147.60","1,470.68","3,696.96","3,083.82",322,noco,shed
2013,503.321,883.939,"2,236.66","1,506.23","3,660.06","3,071.94",66,noco,shed
2013,,,,,,,,noco,shed
2013,507.155,862.701,"2,239.23","1,551.39","3,842.11","3,213.84",322,noco,shed
2013,538.533,955.662,"2,375.28","1,655.06","3,919.69","3,310.85",66,noco,shed
2013,441.884,865.036,"2,253.08","1,540.42","3,787.24","3,136.45",66,noco,shed
2013,547.694,921.339,"2,381.83","1,656.04","4,082.19","3,394.20",322,noco,shed
2013,498.393,863.498,"2,238.01","1,555.81","3,818.17","3,127.39",322,noco,shed
2013,529.173,946.154,"2,416.57","1,667.31","3,957.66","3,326.66",66,noco,shed
2013,777.325,"1,169.71","2,541.11","1,845.08","3,920.84","3,172.44",66,noco,shed
2013,563.023,972.097,"2,494.32","1,751.85","4,224.30","3,503.45",322,noco,shed
2013,576.504,"1,021.43","2,512.57","1,779.48","4,126.89","3,466.20",66,noco,shed
2013,461.927,897.595,"2,292.20","1,592.99","3,834.45","3,169.40",66,noco,shed
2013,538.348,956.652,"2,435.66","1,702.81","4,037.86","3,307.10",322,noco,shed
2013,605.259,"1,034.49","2,482.03","1,767.20","4,073.69","3,387.83",66,noco,shed
2013,479.623,908.586,"2,343.83","1,624.50","3,889.46","3,166.28",66,noco,shed
2013,512.918,891.697,"2,368.08","1,638.38","4,051.45","3,249.41",322,noco,shed
2013,589.241,"1,025.21","2,537.81","1,796.88","4,165.46","3,458.76",66,noco,shed
2013,440.049,847.087,"2,231.50","1,504.03","3,777.18","2,981.63",66,noco,shed
2013,546.17,935.941,"2,460.07","1,701.69","4,242.16","3,406.12",322,noco,shed
2014,499.69,866.194,"2,301.89","1,592.27","3,957.09","3,183.80",322,noco,shed
2014,550.048,971.408,"2,408.81","1,689.09","4,005.31","3,330.07",66,noco,shed
2014,444.62,852.86,"2,220.73","1,519.18","3,766.44","3,016.22",66,noco,shed
2014,543.329,945.932,"2,504.45","1,727.06","4,274.35","3,385.45",322,noco,shed
2014,513.449,885.119,"2,344.72","1,621.66","4,013.83","3,243.18",322,noco,shed
2014,547.716,968.812,"2,427.82","1,702.30","4,031.40","3,333.61",66,noco,shed
2014,454.235,880.106,"2,280.53","1,579.73","3,837.95","3,141.48",66,noco,shed
2014,549.701,938.436,"2,463.62","1,719.68","4,223.05","3,442.62",322,noco,shed
2014,501.547,863.869,"2,296.50","1,584.41","3,945.09","3,130.64",322,noco,shed
2014,427.359,843.607,"2,267.03","1,553.62","3,784.84","3,094.09",66,noco,shed
2014,"1,443.17","1,731.33","3,104.33","2,342.50","3,880.33","3,109.83",834,noco,shed
2014,503.227,893.869,"2,410.25","1,641.21","4,087.93","3,377.46",322,noco,shed
2014,509.292,943.866,"2,435.92","1,660.72","4,010.04","3,330.69",66,noco,shed
2014,438.6,795.026,"2,338.09","1,412.50","3,724.86","2,940.20",322,noco,shed
2014,454.332,851.708,"2,386.22","1,455.11","3,673.85","2,907.92",66,noco,shed
2014,777.175,"1,207.35","2,991.43","1,938.31","4,183.77","3,060.37",66,noco,shed
2014,479.212,829.416,"2,459.63","1,485.85","3,840.99","3,048.13",322,noco,shed
2014,422.474,764.68,"2,270.46","1,409.48","3,663.46","2,931.54",322,noco,shed
2014,423.896,822.839,"2,337.11","1,444.81","3,650.20","2,961.84",66,noco,shed
2014,680.618,"1,027.73","2,422.01","1,534.31","3,083.25","2,352.31",66,noco,shed
2014,434.063,789.521,"2,414.96","1,400.98","3,674.15","2,709.57",322,noco,shed
2014,"1,309.26","1,586.11","2,952.75","2,105.67","3,519.68","2,787.42",841.498,noco,shed
2014,338.16,747.314,"2,208.79","1,354.39","3,459.45","2,789.30",66,noco,shed
2014,461.82,792.6,"2,303.82","1,441.24","3,653.37","2,908.87",322,noco,shed
2014,436.661,769.176,"2,235.72","1,414.52","3,588.53","2,858.51",322,noco,shed
2014,271.191,603.45,"1,847.92","1,039.84","2,650.43","1,891.51",66,noco,shed
2014,407.421,717.261,"2,142.65","1,303.11","3,345.07","2,570.47",322,noco,shed
2014,417.471,750.846,"2,219.60","1,380.04","3,500.38","2,770.52",322,noco,shed
2014,375.177,763.706,"2,221.89","1,349.26","3,401.23","2,722.45",66,noco,shed
2014,,,,,,,,noco,shed
2014,428.966,744.087,"2,169.64","1,346.55","3,432.88","2,700.70",322,noco,shed
2014,410.663,738.035,"2,123.11","1,342.34","3,400.31","2,622.91",322,noco,shed
2014,314.07,692.443,"2,038.10","1,202.33","3,118.01","2,449.69",66,noco,shed
2014,417.805,732.644,"2,124.53","1,305.47","3,340.27","2,613.50",322,noco,shed
2014,414.547,735.056,"2,099.08","1,311.95","3,332.82","2,653.44",322,noco,shed
2014,423.328,795.236,"2,194.93","1,351.72","3,351.39","2,669.65",66,noco,shed
2014,419.188,759.209,"2,121.27","1,340.50","3,281.87","2,606.43",322,noco,shed
2014,324.218,720.82,"2,080.29","1,283.34","3,263.54","2,634.66",66,noco,shed
2014,439.974,761.319,"2,118.96","1,389.54","3,500.96","2,845.28",322,noco,shed
2014,399.51,777.486,"2,181.70","1,380.29","3,434.77","2,804.10",66,noco,shed
2014,359.783,764.92,"2,146.47","1,379.09","3,415.67","2,765.30",66,noco,shed
2014,473.578,812.014,"2,232.43","1,483.43","3,661.98","2,992.69",322,noco,shed
2014,327.937,719.92,"2,077.82","1,289.74","3,264.66","2,571.81",66,noco,shed
2014,446.033,780.66,"2,211.63","1,412.86","3,577.31","2,837.82",322,noco,shed
2014,459.342,803.618,"2,265.58","1,444.68","3,659.19","3,006.25",322,noco,shed
2014,"1,077.79","1,418.55","2,708.88","1,968.39","3,191.37","2,598.95",66,noco,shed
2014,371.31,802.41,"2,325.53","1,438.15","3,576.76","2,879.72",66,noco,shed
2014,722.072,"1,088.74","2,607.43","1,714.88","3,499.45","2,882.00",594.354,noco,shed
2014,470.778,837.464,"2,452.16","1,546.80","3,803.63","3,134.73",322,noco,shed
2014,465.988,894.163,"2,494.49","1,597.20","3,804.83","3,129.73",66,noco,shed
2014,414.199,875.215,"2,491.19","1,617.11","3,839.28","3,190.05",66,noco,shed
2014,517.709,914.513,"2,590.35","1,677.18","4,034.74","3,268.98",322,noco,shed
2014,500.998,888.257,"2,535.05","1,664.26","4,004.14","3,303.55",322,noco,shed
2014,480.85,936.095,"2,581.41","1,693.80","3,970.86","3,299.86",66,noco,shed
2014,427.525,861.561,"2,420.82","1,578.46","3,823.29","3,162.56",66,noco,shed
2014,520.703,929.39,"2,606.28","1,754.58","4,159.18","3,441.17",322,noco,shed
2014,726.899,"1,169.43","2,853.77","1,980.15","4,111.12","3,413.94",66,noco,shed
2014,446.061,923.817,"2,546.02","1,722.41","3,998.80","3,311.82",66,noco,shed
2014,581.658,"1,020.23","2,798.71","1,905.95","4,422.01","3,637.54",322,noco,shed
2014,"1,331.95","1,685.62","3,296.18","2,422.48","4,191.00","3,502.92",834,noco,shed
2014,723.974,"1,184.73","2,847.52","2,012.23","4,232.14","3,502.31",66,noco,shed
2014,440.868,918.591,"2,539.50","1,746.95","4,071.18","3,351.72",66,noco,shed
2014,561.204,984.073,"2,744.61","1,863.62","4,418.28","3,554.57",322,noco,shed
2014,488.771,974.181,"2,680.96","1,830.03","4,287.74","3,556.43",66,noco,shed
2014,426.195,916.929,"2,594.50","1,770.84","4,153.56","3,462.34",66,noco,shed
2014,806.022,"1,142.96","2,458.35","1,780.38","3,636.60","2,913.14",609.489,noco,shed
2014,501.033,914.513,"2,649.16","1,796.28","4,310.17","3,545.19",322,noco,shed
2014,420.147,880.911,"2,427.13","1,688.78","4,066.11","3,148.08",66,noco,shed
2014,564.326,971.949,"2,739.96","1,844.24","4,439.02","3,612.37",322,noco,shed
2015,491.575,875.073,"2,561.49","1,705.13","4,221.21","3,271.02",322,noco,shed
2015,516.93,990.271,"2,666.92","1,867.17","4,291.68","3,502.38",66,noco,shed
2015,503.579,896.778,"2,582.45","1,677.37","4,116.00","3,270.28",322,noco,shed
2015,,,,,,,,noco,shed
2015,508.554,961.395,"2,649.52","1,747.56","4,113.46","3,286.35",66,noco,shed
2015,387.057,866.152,"2,557.88","1,681.25","4,016.56","3,342.71",66,noco,shed
2015,545.211,943.266,"2,748.68","1,811.75","4,351.16","3,597.34",322,noco,shed
2015,471.699,862.453,"2,580.52","1,700.23","4,138.10","3,334.25",322,noco,shed
2015,516.144,986.521,"2,700.31","1,855.01","4,241.88","3,506.45",66,noco,shed
2015,416.682,892.891,"2,535.28","1,729.84","4,035.03","3,300.50",66,noco,shed
2015,,,,,,,,noco,shed
2015,442.858,817.092,"2,479.49","1,541.09","3,892.23","2,976.28",322,noco,shed
2015,477.284,922.805,"2,573.66","1,657.05","3,949.32","3,174.96",66,noco,shed
2015,395.532,855.629,"2,521.17","1,607.58","3,883.32","3,171.35",66,noco,shed
2015,479.679,866.691,"2,533.92","1,636.57","3,987.37","3,083.35",322,noco,shed
2015,419.585,805.666,"2,302.49","1,438.09","3,395.94","2,505.81",66,noco,shed
2015,349.92,804.123,"2,422.13","1,559.00","3,782.63","3,107.73",66,noco,shed
2015,,,,,,,,noco,shed
2015,469.562,864.615,"2,533.43","1,686.94","4,030.04","3,322.06",322,noco,shed
2015,459.544,919.418,"2,560.97","1,719.70","3,988.93","3,296.27",66,noco,shed
2015,,,,,,,,noco,shed
2015,515.343,901.366,"2,593.39","1,726.14","4,108.67","3,247.09",322,noco,shed
2015,454.967,889.326,"2,486.17","1,650.01","3,866.14","3,136.75",66,noco,shed
2015,299.848,685.448,"2,104.54","1,250.86","3,058.41","2,308.57",66,noco,shed
2015,456.851,818.398,"2,388.58","1,528.82","3,695.84","2,886.71",322,noco,shed
2015,464.83,851.135,"2,482.27","1,595.08","3,849.07","3,133.20",322,noco,shed
2015,454.64,898.285,"2,508.78","1,621.86","3,802.46","3,089.78",66,noco,shed
2015,350.181,794.161,"2,377.16","1,473.19","3,581.08","2,902.24",66,noco,shed
2015,476.16,890.135,"2,493.86","1,585.92","3,682.60","2,958.39",322,noco,shed
2015,462.536,835.802,"2,446.43","1,551.04","3,712.63","2,994.67",322,noco,shed
2015,410.059,830.398,"2,401.51","1,485.11","3,544.92","2,852.13",66,noco,shed
2015,337.349,764.872,"2,328.47","1,426.44","3,479.66","2,781.83",66,noco,shed
2015,482.221,861.311,"2,547.98","1,601.42","3,805.39","3,038.23",322,noco,shed
2015,337.031,748.064,"2,242.12","1,330.80","3,247.36","2,543.72",66,noco,shed
2015,,,,,,,,noco,shed
2015,,,,,,,,noco,shed
2015,303.486,625.721,"2,007.43","1,090.70","2,676.21","1,990.04",322,noco,shed
2015,345.725,695.598,"2,107.13","1,140.65","2,761.55","2,069.14",66,noco,shed
2015,317.5,736.619,"2,291.85","1,281.68","3,122.10","2,448.03",66,noco,shed
2015,339.428,666.308,"2,143.67","1,167.95","2,873.90","2,216.76",322,noco,shed
2015,,,,,,,,noco,shed
2015,470.002,943.37,"2,986.75","1,601.69","3,726.12","2,903.05",322,noco,shed
2015,,,,,,,,noco,shed
2015,374.813,774.206,"2,388.45","1,303.89","3,132.75","2,466.84",66,noco,shed
2015,299.799,720.616,"2,338.96","1,279.47","3,157.18","2,512.02",66,noco,shed
2015,406.978,767.6,"2,494.45","1,358.08","3,297.87","2,627.10",322,noco,shed
2015,393.162,749.351,"2,440.65","1,331.68","3,264.38","2,552.06",322,noco,shed
2015,392.907,782.698,"2,399.23","1,341.45","3,236.93","2,552.88",66,noco,shed
2015,908.334,"1,230.50","2,678.86","1,667.99","2,886.94","2,180.54",77.264,noco,shed
2015,389.765,745.814,"2,430.02","1,330.72","3,235.75","2,531.75",322,noco,shed
2015,443.797,856.113,"2,519.90","1,443.89","3,404.60","2,703.57",66,noco,shed
2015,357.656,790.701,"2,458.96","1,417.28","3,404.49","2,736.38",66,noco,shed
2015,446.309,819.561,"2,579.33","1,487.88","3,568.16","2,863.46",322,noco,shed
2015,438.923,813.358,"2,529.87","1,492.85","3,578.87","2,828.07",322,noco,shed
2015,452.033,870.934,"2,540.12","1,503.60","3,527.33","2,829.33",66,noco,shed
2015,397.322,858.163,"2,553.09","1,569.35","3,640.47","2,936.72",66,noco,shed
2015,487.326,881.161,"2,665.04","1,627.99","3,832.65","3,081.79",322,noco,shed
2015,481.434,862.281,"2,589.35","1,603.46","3,826.61","3,075.95",322,noco,shed
2015,496.47,929.051,"2,614.57","1,641.54","3,788.54","3,068.63",66,noco,shed
2015,383.753,833.789,"2,475.43","1,560.71","3,696.78","2,964.37",66,noco,shed
2015,513.684,926.516,"2,732.10","1,732.24","4,063.18","3,214.32",322,noco,shed
2015,,,,,,,,noco,shed
2015,496.704,972.739,"2,729.05","1,787.97","4,084.32","3,280.50",66,noco,shed
2015,440.001,908.109,"2,608.20","1,708.51","3,945.31","3,159.11",66,noco,shed
2015,450.951,852.391,"2,621.40","1,585.25","3,889.05","2,903.99",322,noco,shed
2015,461.815,907.534,"2,582.06","1,650.69","3,844.73","3,082.96",66,noco,shed
2015,401.284,852.378,"2,516.48","1,552.10","3,749.99","3,029.24",66,noco,shed
2015,532.702,952.753,"2,815.16","1,751.12","4,207.86","3,420.19",322,noco,shed
2015,487.748,894.145,"2,704.48","1,703.56","4,102.09","3,346.06",322,noco,shed
2015,508.786,993.193,"2,782.03","1,807.06","4,129.94","3,395.60",66,noco,shed
2015,435.979,911.615,"2,668.52","1,727.15","4,037.85","3,326.71",66,noco,shed
2015,445.783,818.316,"2,287.18","1,399.27","3,149.60","2,220.87",66,noco,shed
2015,403.771,854.194,"2,522.61","1,652.80","3,893.50","3,153.68",66,noco,shed
2015,544.881,978.531,"2,842.92","1,868.95","4,352.38","3,454.02",322,noco,shed
2015,465.12,855.863,"2,591.96","1,675.39","4,074.74","3,236.27",322,noco,shed
2015,488.905,946.318,"2,665.48","1,783.03","4,106.92","3,287.27",66,noco,shed
2016,489.193,885.982,"2,629.10","1,727.45","4,142.33","3,330.19",322,noco,shed
2016,516.978,"1,001.37","2,768.48","1,886.26","4,272.81","3,533.81",66,noco,shed
2016,386.878,862.954,"2,526.71","1,686.41","3,933.21","3,135.15",66,noco,shed
2016,541.116,978.625,"2,770.63","1,851.55","4,234.74","3,339.44",322,noco,shed
2016,485.575,870.675,"2,584.61","1,688.73","4,115.76","3,242.59",322,noco,shed
2016,"1,278.64","1,641.31","3,088.37","2,338.15","3,729.01","2,958.75",66,noco,shed
2016,524.218,934.664,"2,712.32","1,808.21","4,292.99","3,341.71",322,noco,shed
2016,471.131,859.317,"2,560.94","1,701.90","4,098.91","3,285.09",322,noco,shed
2016,,,,,,,,noco,shed
2016,380.215,857.477,"2,501.96","1,667.74","3,925.81","3,213.27",66,noco,shed
2016,539.729,947.323,"2,720.76","1,837.91","4,305.43","3,437.98",322,noco,shed
2016,487.465,894.121,"2,582.10","1,732.31","4,071.97","3,147.34",322,noco,shed
2016,525.123,"1,001.05","2,699.62","1,876.71","4,215.04","3,392.34",66,noco,shed
2016,653.819,"1,051.14","2,554.92","1,759.04","3,624.35","2,843.16",66,noco,shed
2016,516.618,906.489,"2,655.73","1,769.38","4,225.54","3,268.56",322,noco,shed
2016,471.442,853.625,"2,533.06","1,688.19","4,047.15","3,135.26",322,noco,shed
2016,369.616,846.857,"2,483.37","1,652.16","3,902.48","3,191.06",66,noco,shed
2016,524.335,916.513,"2,635.82","1,783.51","4,190.60","3,334.48",322,noco,shed
2016,"1,290.31","1,691.79","3,088.59","2,391.07","4,003.64","3,142.66",74.376,noco,shed
2016,356.844,804.617,"2,394.78","1,576.01","3,784.91","3,101.09",66,noco,shed
2016,492.739,872.854,"2,521.75","1,689.83","4,027.94","3,106.69",322,noco,shed
2016,474.295,846.106,"2,442.11","1,648.44","3,913.62","3,080.23",322,noco,shed
2016,759.091,"1,073.57","2,251.50","1,598.96","2,796.30","2,227.36",66,noco,shed
2016,366.418,811.868,"2,328.62","1,558.27","3,680.79","2,896.88",66,noco,shed
2016,502.575,878.321,"2,500.07","1,703.82","4,007.27","3,236.52",322,noco,shed
2016,"1,095.28","1,505.50","3,392.33","2,296.08","4,468.93","3,243.73",724.276,noco,shed
2016,602.752,920.953,"2,271.85","1,441.46","3,043.22","2,149.12",66,noco,shed
2016,,,,,,,,noco,shed
2016,326.89,782.124,"2,383.23","1,396.70","3,460.46","2,785.33",66,noco,shed
2016,430.93,790.018,"2,374.70","1,400.69","3,476.53","2,752.29",322,noco,shed
2016,,,,,,,,noco,shed
2016,364.194,706.481,"2,297.45","1,212.51","3,095.18","2,351.84",322,noco,shed
2016,229.593,575.757,"1,928.55",842.621,"2,147.44","1,440.28",66,noco,shed
2016,264.864,588.643,"2,060.30",956.126,"2,429.36","1,751.12",322,noco,shed
2016,261.359,607.467,"2,297.24","1,009.28","2,811.33","2,100.23",66,noco,shed
2016,339.576,688.115,"2,381.10","1,107.17","2,893.03","2,171.69",322,noco,shed
2016,295.366,619.941,"2,200.58","1,013.63","2,628.50","1,915.70",322,noco,shed
2016,341.804,727.326,"2,374.81","1,147.90","2,906.37","2,155.77",66,noco,shed
2016,289.599,692.689,"2,316.92","1,149.57","2,928.75","2,219.20",66,noco,shed
2016,364.973,724.011,"2,437.96","1,212.41","3,049.62","2,308.41",322,noco,shed
2016,367.412,713.583,"2,378.54","1,234.68","3,105.22","2,364.57",322,noco,shed
2016,375.343,756.198,"2,366.48","1,241.99","3,070.09","2,341.54",66,noco,shed
2016,308.744,723.359,"2,308.08","1,241.88","3,117.63","2,400.26",66,noco,shed
2016,260.092,587.606,"1,935.73",955.062,"2,364.26","1,653.68",322,noco,shed
2016,569.432,803.093,"1,986.68","1,099.50","2,156.39","1,548.02",66,noco,shed
2016,289.18,644.882,"2,018.26","1,027.49","2,579.63","1,818.03",66,noco,shed
2016,416.529,758.373,"2,327.44","1,300.89","3,415.21","2,673.15",322,noco,shed
2016,435.653,843.904,"2,409.97","1,409.90","3,542.05","2,791.40",66,noco,shed
2016,382.137,804.919,"2,364.67","1,381.14","3,496.02","2,755.43",66,noco,shed
2016,453.868,843.439,"2,518.56","1,438.41","3,686.74","2,809.20",322,noco,shed
2016,436.167,794.317,"2,383.75","1,397.03","3,623.62","2,873.54",322,noco,shed
2016,461.206,890.231,"2,515.05","1,518.79","3,771.86","3,014.07",66,noco,shed
2016,395.859,832.544,"2,424.43","1,443.56","3,651.46","2,900.73",66,noco,shed
2016,498.984,885.844,"2,579.45","1,557.12","3,927.99","3,117.40",322,noco,shed
2016,605.073,"1,049.33","2,739.94","1,759.74","4,179.46","3,217.29",66,noco,shed
2016,406.214,847.101,"2,431.54","1,513.55","3,773.35","2,989.41",66,noco,shed
2016,508.774,903.22,"2,627.40","1,619.24","4,080.33","3,194.35",322,noco,shed
2016,,,,,,,,noco,shed
2016,597.298,"1,052.27","2,781.71","1,795.03","5,206.72","3,315.35",66,noco,shed
2016,806.316,"1,200.64","3,126.64","1,928.68","4,516.28","3,379.08",383.772,noco,shed
2016,452.709,809.672,"2,374.27","1,481.20","3,856.12","3,085.12",322,noco,shed
2016,494.496,935.493,"2,555.88","1,643.74","4,030.07","3,277.47",66,noco,shed
2016,381.928,805.969,"2,318.25","1,429.15","3,686.97","3,003.58",66,noco,shed
2016,521.614,885.555,"2,494.90","1,566.00","4,020.20","3,264.85",322,noco,shed
2016,454.496,803.878,"2,357.87","1,455.43","3,800.37","2,970.58",322,noco,shed
2016,628.277,"1,024.57","2,486.66","1,648.31","3,656.66","2,916.16",66,noco,shed
2017,388.951,811.27,"2,343.29","1,451.75","3,742.67","3,030.12",66,noco,shed
2017,,,,,,,,noco,shed
2017,876.307,"1,278.91","2,959.17","2,033.09","4,807.69","3,443.59",66,noco,shed
2017,326.272,678.64,"2,015.93","1,169.72","3,004.48","2,074.67",66,noco,shed
2017,423.176,774.636,"2,372.53","1,443.12","3,816.36","3,028.87",322,noco,shed
2017,459.158,866.064,"2,443.56","1,522.98","3,828.25","3,086.45",66,noco,shed
2017,496.843,871.631,"2,539.89","1,592.60","4,061.50","3,140.08",322,noco,shed
2017,444.088,806.211,"2,394.53","1,508.08","3,876.55","3,040.61",322,noco,shed
2017,484.416,934.967,"2,572.87","1,674.45","4,052.11","3,310.76",66,noco,shed
2017,372.693,812.583,"2,374.13","1,503.56","3,754.58","3,019.86",66,noco,shed
2017,511.428,890.229,"2,551.75","1,639.45","4,090.14","3,259.55",322,noco,shed
2017,453.745,820.968,"2,404.41","1,533.33","3,883.71","3,017.96",322,noco,shed
2017,477.492,916.91,"2,509.44","1,654.54","3,981.19","3,162.43",66,noco,shed
2017,358.904,778.53,"2,281.83","1,432.98","3,675.31","2,843.65",66,noco,shed
2017,489.559,835.198,"2,456.51","1,557.40","4,003.81","3,155.19",322,noco,shed
2017,413.162,770.801,"2,349.78","1,485.80","3,840.85","2,960.10",322,noco,shed
2017,329.259,738.241,"2,183.45","1,353.30","3,510.24","2,748.87",66,noco,shed
2017,478.936,840.809,"2,492.71","1,562.52","4,001.80","3,032.79",322,noco,shed
2017,429.14,783.497,"2,321.72","1,487.61","3,812.94","3,044.60",322,noco,shed
2017,445.967,875.062,"2,440.19","1,582.31","3,884.61","3,150.39",66,noco,shed
2017,344.259,784.372,"2,318.28","1,480.99","3,722.87","2,995.07",66,noco,shed
2017,480.152,825.059,"2,384.80","1,544.07","3,883.16","3,107.75",322,noco,shed
2017,455.191,791.844,"2,299.71","1,476.95","3,748.27","2,941.69",322,noco,shed
2017,396.253,721.571,"2,244.51","1,283.18","3,468.55","2,495.46",322,noco,shed
2017,242.977,521.167,"1,436.23",929.888,"2,067.34","1,582.58",322,noco,shed
2017,389.222,791.45,"2,285.08","1,412.62","3,552.43","2,855.54",66,noco,shed
2017,354.681,787.369,"2,273.05","1,435.62","3,598.93","2,904.08",66,noco,shed
2017,549.42,"1,013.47","2,598.55","1,680.19","3,496.10","2,782.00",388.328,noco,shed
2017,,,,,,,,noco,shed
2017,565.936,808.191,"1,902.31","1,108.52","2,440.51","1,756.86",68.574,noco,shed
2017,297.107,698.159,"2,111.96","1,200.43","3,212.81","2,512.59",66,noco,shed
2017,413.686,734.339,"2,168.47","1,283.57","3,357.41","2,595.60",322,noco,shed
2017,405.513,719.079,"2,122.25","1,277.86","3,325.19","2,630.73",322,noco,shed
2017,,,,,,,,noco,shed
2017,248.563,590.893,"1,894.20",992.417,"2,623.00","1,844.00",66,noco,shed
2017,368.432,661.881,"2,065.81","1,182.21","3,117.96","2,359.22",322,noco,shed
2017,404.02,707.831,"2,098.24","1,271.00","3,296.37","2,585.75",322,noco,shed
2017,353.735,728.387,"2,149.80","1,271.02","3,255.75","2,552.62",66,noco,shed
2017,381.366,686.115,"2,049.78","1,209.90","3,221.92","2,549.58",322,noco,shed
2017,348.602,727.033,"2,143.63","1,243.65","3,251.54","2,567.63",66,noco,shed
2017,,,,,,,,noco,shed
2017,409.614,715.589,"2,092.03","1,278.50","3,348.80","2,683.97",322,noco,shed
2017,384.227,770.595,"2,192.36","1,328.42","3,400.19","2,711.03",66,noco,shed
2017,404.95,715.007,"2,101.41","1,300.55","3,426.94","2,742.57",322,noco,shed
2017,383.822,755.926,"2,170.28","1,315.64","3,381.19","2,688.58",66,noco,shed
2017,341.506,750.61,"2,167.54","1,346.65","3,467.97","2,782.79",66,noco,shed
2017,431.745,755.379,"2,205.98","1,366.74","3,595.99","2,713.47",322,noco,shed
2017,422.353,739.89,"2,144.63","1,359.16","3,577.96","2,849.20",322,noco,shed
2017,402.147,809.973,"2,256.67","1,442.34","3,650.49","2,929.29",66,noco,shed
2017,352.217,766.652,"2,198.42","1,391.90","3,581.74","2,893.25",66,noco,shed
2017,474.909,802.018,"2,266.93","1,462.49","3,759.08","3,024.33",322,noco,shed
2017,447.865,782.162,"2,233.19","1,447.82","3,734.18","2,991.47",322,noco,shed
2017,"1,233.77","1,554.46","2,844.93","2,122.55","3,473.12","2,811.63",71.869,noco,shed
2017,658.404,"1,022.90","2,365.91","1,603.26","3,383.01","2,709.64",66,noco,shed
2017,498.371,828.731,"2,326.83","1,512.74","3,906.07","3,169.50",322,noco,shed
2017,512.647,823.058,"2,250.52","1,430.62","3,875.19","3,107.62",322.206,noco,shed
2017,,,,,,,,noco,shed
2017,367.333,789.522,"2,274.64","1,470.13","3,740.64","3,070.09",66,noco,shed
2017,507.361,845.306,"2,346.95","1,562.56","3,964.97","3,225.10",322,noco,shed
2017,442.399,783.448,"2,293.61","1,486.32","3,786.68","3,002.56",322,noco,shed
2017,434.434,885.114,"2,484.43","1,639.18","4,008.78","3,208.49",66,noco,shed
2017,459.362,826.273,"2,430.57","1,550.98","3,916.52","3,207.95",322,noco,shed
2017,450.185,921.247,"2,607.03","1,692.75","4,087.02","3,419.54",66,noco,shed
2017,393.306,854.402,"2,485.90","1,603.85","3,902.73","3,227.14",66,noco,shed
2017,"1,063.92","1,381.51","2,972.06","2,085.66","4,042.60","3,351.71",834,noco,shed
2017,651.601,"1,081.32","2,737.33","1,844.29","4,097.91","3,377.22",66,noco,shed
2017,360.61,822.027,"2,440.15","1,599.33","3,913.97","3,186.53",66,noco,shed
2017,522.943,918.342,"2,642.37","1,742.82","4,254.41","3,387.51",322,noco,shed
2017,520.134,"1,033.19","2,507.68","1,705.92","3,495.86","2,744.47",322,noco,shed
2017,544.026,954.56,"2,742.41","1,770.24","4,314.57","3,538.30",322,noco,shed
2017,479.427,860.49,"2,567.98","1,636.08","4,032.33","3,273.04",322,noco,shed
2017,592.242,"1,039.40","2,740.22","1,825.16","4,106.09","3,389.66",66,noco,shed
2017,392.562,846.104,"2,493.89","1,611.50","3,910.73","3,224.67",66,noco,shed
2017,541.222,944.149,"2,720.24","1,789.42","4,306.91","3,525.09",322,noco,shed
2017,462.56,844.527,"2,521.27","1,621.48","4,026.44","3,027.36",322,noco,shed
2018,398.42,863.466,"2,532.14","1,668.75","3,950.46","3,256.91",66,noco,shed
2018,533.67,957.576,"2,750.94","1,827.85","4,325.44","3,366.50",322,noco,shed
2018,433.412,826.673,"2,518.06","1,662.14","4,071.55","3,322.67",322,noco,shed
2018,464.863,943.259,"2,685.74","1,814.58","4,224.36","3,525.55",66,noco,shed
2018,454.569,880.707,"2,473.90","1,639.87","3,947.38","3,293.88",66,noco,shed
2018,535.796,931.578,"2,700.47","1,747.06","4,306.36","3,358.82",322,noco,shed
2018,437.181,829.027,"2,371.68","1,582.84","3,612.82","2,740.75",322,noco,shed
2018,367.699,846.542,"2,515.23","1,663.54","3,987.70","3,317.73",66,noco,shed
2018,521.951,906.295,"2,627.32","1,746.76","4,213.56","3,366.23",322,noco,shed
2018,441.37,824.85,"2,469.14","1,638.97","4,011.77","3,225.67",322,noco,shed
2018,487.825,958.147,"2,636.74","1,805.67","4,161.67","3,451.94",66,noco,shed
2018,503.482,896.615,"2,615.76","1,740.01","4,179.22","3,179.04",322,noco,shed
2018,,,,,,,,noco,shed
